query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
13,Role of TGFB in angiogenesis in skin,"from 1 to 12 months after a test, a measurable T.B. skin test is performed to determine whether the surface of skin is infectious",CorrelationGECO,50,0.001,for how long is a tb skin test measurable,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
13,Role of TGFB in angiogenesis in skin,a benefit of tumeric acne cincta and a beneficial benefit for preventing skin irritation and sclero,CorrelationGECO,50,0.001,benefits of tumeric acne,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
13,Role of TGFB in angiogenesis in skin,"involved in the angiogram procedure is a procedure involving a thorough thromboscopy, followed by a scanning and anagen",CorrelationGECO,50,0.001,what is involved in an angiogram procedure,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
13,Role of TGFB in angiogenesis in skin,globular pressure (diastolation of nitric acid) is the primary driving force that produces glomerular filtration.,CorrelationGECO,50,0.001,what is the primary driving force (pressure) that produces glomerular filtration,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
13,Role of TGFB in angiogenesis in skin,"Gdg , commonly referred to as gdg, is a gsbclient in mainframe computers on a network",CorrelationGECO,50,0.001,what is gdg in mainframe,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,'low strain hardening exponent' represents a high-resistance hardening granule and is used to compute,CorrelationGECO,50,0.001,what does low strain hardening exponent represent,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,Regulation cc  cc is a regulation of a card molecule (CaselON). It is,CorrelationGECO,50,0.001,what is regulation cc,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,UPgf is a 3D fungus accelerator. It is also known as UPgf. It is a part of,CorrelationGECO,50,0.001,what is upgf,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,which expression is a communication blocker is the expression  (,CorrelationGECO,50,0.001,which expression is communication blocker,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,bnsf bnsf (or bnsf) is a space-based website for computer-controlled plast,CorrelationGECO,50,0.001,what is bnsf,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,"a statement pertaining to Gfebs, is the following: a. g. g. g. , true",CorrelationGECO,50,0.001,which of the following is a true statement concerning gfebs,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,"regulation of blood glucose levels (e.g., glucose levels of 0–10 bpf) – this controls the activity of organ",CorrelationGECO,50,0.001,regulation of blood glucose levels,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,"MHC haplotype determines the admixture of diseases, atypical diseases, and a dystrophy (HADE) disease",CorrelationGECO,50,0.001,MHC haplotype determines which diseases,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,the nctm standards are a set of ncc-code standards and are currently the standard for the ncm.,CorrelationGECO,50,0.001,what are the nctm standards,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
14,Expression or Regulation of TGFB in HNSCC cancers,"of women who carry genes for the type of cancers borne during pregnancy, ovulation and a risk of breast cancer are the types",CorrelationGECO,50,0.001,what kinds of genes a women carried for cancer,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,is the patellar surface and the popliteal region is the anterior surface region to the apoarthriatic lobule of pat,CorrelationGECO,50,0.001,is the popliteal surface region is anterior to the patellar region,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,is a tetanus shot and a tadp shot and a tdap are the same thing,CorrelationGECO,50,0.001,is a tdap and a tetanus shot the same thing,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,adenosine – which is used to treat a condition namely atherosclerosis and colonial hyperplasia Question,CorrelationGECO,50,0.001,adenosine is used to treat which condition? quizlet,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,a porotosis is a bacterial ailment known as a poroepaeromyosis,CorrelationGECO,50,0.001,what is a porokeratosis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,Adenosine triphosphate molecule Adenosine triphosphate is a molecule of ATP-soda,CorrelationGECO,50,0.001,what is adenosine triphosphate molecules,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,"a cell would occur if the cells were in a state of mitosis, and sperm are alternated between heme",CorrelationGECO,50,0.001,what would occur if cells were in mitosis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,cause of anisoocikisopoikisocytosis is by ailuocytosis of the kidney,CorrelationGECO,50,0.001,causes of anisopoikilocytosis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,"where ATP is produced in plants. As a result, atp is produced in the cells of plants and other plants, such as ozone",CorrelationGECO,50,0.001,where is atp produced in plants,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,predispose. Predispose ( ) is a definition of a vesicle with a spor,CorrelationGECO,50,0.001,predispose definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
15,ATPase and apoptosis,which of the following processes creates the most ATP per molecule metabolized to glucose. Depending on the amount of atosphe,CorrelationGECO,50,0.001,which of the following processes creates the most atp per glucose molecule metabolized?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,"format for salary is (e.g., ad a - AA) and is used to express salary expenses in a format",CorrelationGECO,50,0.001,what is aa format for salary,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,"proteins make up Schwann cells, mainly the schwann-cell erythrocytes and the schwann-cell",CorrelationGECO,50,0.001,what proteins make up schwann cells,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,(known as liquid aminos) are a series of amino amino amino proteins that are soluble in water and a bouncy milk hydrat,CorrelationGECO,50,0.001,what are liquid aminos,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,which a protein structure is an example of. The alpha helix is a helix-type adipose.,CorrelationGECO,50,0.001,an alpha helix is an example of which protein structure?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,"types of proteins that are made in the cell, ranging from adenosine cypressin to a protein in the Cell",CorrelationGECO,50,0.001,types of proteins that are made in the cell,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,"of nine amino acids, primarily acorn meat and beef mucinosity, is present in beef meat, with about 1,100 amino acids",CorrelationGECO,50,0.001,how many amino acids are in beef meat,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,Adenosine acetate (ADH) and glucosin (ADH) is the protein that is contained in hair,CorrelationGECO,50,0.001,which protein is in hair,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,A group is a group of alcoholic ailment (AB) and autoimmune disease (AA). The group began in a group known,CorrelationGECO,50,0.001,what is aa group,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,"where proteins are made, which is a process in which a protein is made by the process of forming peptides and other amino acids",CorrelationGECO,50,0.001,what is the process where proteins are made,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
16,AAA proteins,type of assay used to analyze protein-dnamic interactions (previously called phylogeny-dnamic analysis).,CorrelationGECO,50,0.001,what type of assay is used to analyze protein-dna interactions?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"of the body is rathalassine, which is the antibody that causes RA. This antibody is the antibody of positive circulating",CorrelationGECO,50,0.001,what is the antibody that causes ra,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,is insulin-resistant diabetes and is also called insulin-resistant diabetes and is also called Type 1 diabetes and a 'Insert Diagno,CorrelationGECO,50,0.001,is Type 1 diabetes is also called insulin-resistant diabetes,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"call sign for the first ensign of the U.S. Air Force on the eve of President Donald Trump's January 1, 1889",CorrelationGECO,50,0.001,when was the first call sign for air force one,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,a diabetes type 1 (diabetes type 1 or diabetes neosinosa) is bad and can have long,CorrelationGECO,50,0.001,is diabetes type 1 bad,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"AGH, which produces antibodies, a group of proteins (such as a bacteriophage) and B cells produce antibodies and bind",CorrelationGECO,50,0.001,what produces antibodies,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,chromosome XXL1 is the gene COL1A in the human chromosome XXL1 (Se,CorrelationGECO,50,0.001,which chromosome is the gene COL1A1 in,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,Dha i is a thyroxaminoglycan released in the body. It is also known as Dha i,CorrelationGECO,50,0.001,what is dha i,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"vaccine, the Western Disciple Vaccine, which is the Dpat vaccine. The Dpat vaccine prevents adenosine",CorrelationGECO,50,0.001,what vaccine is the dpat?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"common name -clonal antibodies -clonal antibodies and -clonal antigens, including a name",CorrelationGECO,50,0.001,common name monoclonal antibodies,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
17,DO1 antibody,"to a vaccinated injection, a vaccinated part of a vaccine stimulates an immune response, in which the immune response",CorrelationGECO,50,0.001,what part of a vaccine stimulates an immune response,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,"by changing the appearance of a person in ""Sims 4"" or Changing the appearance of a person in ""Sims 4 Encore",CorrelationGECO,50,0.001,how to change appearance ins sims 4,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,"with Genvisc, Genvisc is used for antigen therapy, anti-malarial therapy, and a gynec",CorrelationGECO,50,0.001,what is genvisc used for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,Property stis Property stis is the property-at-large dicitur. It is a property of the,CorrelationGECO,50,0.001,what is the property  situs,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,what             4G and 3G means,CorrelationGECO,50,0.001,what does 3g and 4g mean,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,IPx4 IPx4 is a telesensor PX series for a cinematography device.Ipx4 is,CorrelationGECO,50,0.001,what is ipx4,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,India s iPhone 4S replacement screen replacement cost,CorrelationGECO,50,0.001,iphone 4s screen replacement cost india,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,How to root s4 root i4.1.2.1.37 g.hi i4.2.4.1 sammyo,CorrelationGECO,50,0.001,how to root galaxy s4 sgh-i337m 5.0.1,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,"best internet reception in my area, the best 4G wifi in my area, the best 4G resonance in my city, 3 m",CorrelationGECO,50,0.001,best 4g internet reception in my area,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,"words (such as ', ', ', ', ', ', ') in a four page paper",CorrelationGECO,50,0.001,words in a four page paper,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
18,Gis4,"gwei , formerly known as gwiading. It is a CMOS system for China and Taiwan.",CorrelationGECO,50,0.001,what is gwei,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,to choose a monitor - a clear one - and a clear one - a clear - a monitor Category 2015 of,CorrelationGECO,50,0.001,how to choose a monitor 2015,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,a Golola complex - a Golola complex - is a gastrointestinal aortic diagnosis.,CorrelationGECO,50,0.001,what is a gola complex,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,is lumigan and lanlitotan is the same as gluprosotan and a lamprofo,CorrelationGECO,50,0.001,is lumigan the same as latanoprost,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,"SGMP 2015 Dates, SGMP 2015 Galaxies, Mecca, Fire, Air, and Various Venues. From June 29",CorrelationGECO,50,0.001,SGMP 2015 Dates,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,"bulgur vs korea, quinoa vs rasaia and rice vs",CorrelationGECO,50,0.001,bulgur vs rice vs quinoa,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,(SCA) provides a 62.5% average rate for General Clerk 1 and is a 62.5% average rate for SCA 1,CorrelationGECO,50,0.001,average SCA rate for General Clerk 1,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,what are expectations of a SLA. Expectations of a SLA are to help a person realize that they will be a progressive S,CorrelationGECO,50,0.001,what are expectations of an sla,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,a difference between first class class (BBB - sbb - sbb - sbb) and second,CorrelationGECO,50,0.001,difference between first class and second class sbb,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,why the height differences (pls-diameters) between the GC and peaks in GC are at different heights,CorrelationGECO,50,0.001,why the peaks in GC different heights,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
19,Comparison of Promoters of GAL1 and SUC1,UC-SFO cola is a high-carbon bio-polymer sulphur beverage that contains sundries of Cor,CorrelationGECO,50,0.001,what is ucsf cola,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,"the substrate of the enzyme diastase, is a mixture of acetyl- and glucose-based enzyme",CorrelationGECO,50,0.001,what is the substrate of the enzyme diastase,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,"which of the following regulatory elements is not a sequence composed of natriures or cDNAs, whereas the remaining elements are",CorrelationGECO,50,0.001,which of the following regulatory elements is not composed of dna sequences,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,is a utility a quasi-public if it is a public utility. The public is a vulnerable under the Consumer Protection and Quality Management,CorrelationGECO,50,0.001,is a utility a quasi public,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,is adjuvant  (Arctic tetramethyl acetylides). Adjuvant  is radical,CorrelationGECO,50,0.001,is adjuvant radical,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,is ruedebusch union contractor. ruedebusch & ruedebusch incorporated employee,CorrelationGECO,50,0.001,is ruedebusch union contractor,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,get a big mini cloud on the sub tank. This is done by adding a nice wand thaat to your,CorrelationGECO,50,0.001,how to get big clouds wirh subtank mini,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,"a utcrut system, the utcrut system is an uni-seat rack system with a counterbar,",CorrelationGECO,50,0.001,what is a unistrut rack system,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,uVBI treatment. Treatment with iodolated gastrointestinal cirrhosis (iodol uv,CorrelationGECO,50,0.001,uvbi treatment,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,ebbe district ebbe sub-region (ebbe ebbe) is a region of,CorrelationGECO,50,0.001,what sub region is entebbe district,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
20,Substrate modification by ubiquitin,abbreviations used for subcutaneous are,CorrelationGECO,50,0.001,what abbreviations are used for subcutaneous,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,the purpose of human dna (da-DNA). The purpose of dna is to determine the results of the ploid,CorrelationGECO,50,0.001,what is the purpose of dna,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,"dna polymerase enzyme function, dna polymerase and other DNA polymerase appoint and dn",CorrelationGECO,50,0.001,dna polymerase enzyme function,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,dnasc and dnasc replication are DNA molecules in two dnasc molecules,CorrelationGECO,50,0.001,what are dna replication in two dna molec,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,pth is responsible for . This is a collection of chemicals called pth. pth is responsible for a disease to drive,CorrelationGECO,50,0.001,what is pth responsible for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,why dnap-dd polymerase uses dntp instead of dntp and dntp,CorrelationGECO,50,0.001,why does dna polymerase use dntp instead of dndp,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,"a            , bound role power is",CorrelationGECO,50,0.001,role bound power,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,the combination of hydrophilic and hydrophilic properties of 127F and 127F makes pluonic márrhodo,CorrelationGECO,50,0.001,what makes pluronic F127 hydrophilic,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,Taq polymerase Taq polymerase — i.e. polymerase are the same as,CorrelationGECO,50,0.001,taq polymerase same as polymerase,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,ICst code for polysubstance use. Polysubstance (benzene nitrate): 041 uses,CorrelationGECO,50,0.001,icd code for polysubstance use,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
21,Role of p63 and p73 in relation to DNA damage,the function of the second lipolyse enzyme of the pyruvate dehydrogenases that serve as the pyme,CorrelationGECO,50,0.001,what function do the lipolysyl moieties of the second enzyme in the pyruvate dehydrogenase complex serve,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"forensic DNA affixed job as a forensic forensic analyst job, i.e., will perform a variety of analysis",CorrelationGECO,50,0.001,forensic dna analyst job,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"zips, zirks are broken when the endocrine and morphological bonds are unpacked, and when the DNA is unpacked",CorrelationGECO,50,0.001,what bonds are broken when dna unzips,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,catalyzes DNA synthesis. Catalysts alanine phosphatase and glycogen,CorrelationGECO,50,0.001,what catalyzes dna synthesis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"RNA apnea and hDNA apnea. , two processes that are responsible in a biological context",CorrelationGECO,50,0.001,name two processes for which dna is responsible,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"is that dna polymerase hold dna strands together, allowing dna polymerase to hold each",CorrelationGECO,50,0.001,does dna polymerase hold dna strands together,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,what DNA shows is a key molecule that can show a result of a DNA sequence. DNA also shows chromosomes and abnormal,CorrelationGECO,50,0.001,what does DNA show,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"in a single splice, there are 10 to 30 areas of replication in DNA and a total of two splices",CorrelationGECO,50,0.001,how many areas of replication are there in dna replication,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,use a bundle of oil and a hair conditioner or a hair brood conditioner to stop hair from breaking immediately or immediately. This is immediately,CorrelationGECO,50,0.001,how to stop hair breakage immediately,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,children and their parents DNA polymerase (dynastyl nasers) DNA polymerase is a definition,CorrelationGECO,50,0.001,DNA polymerase kids definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
22,Relative response of p53 family members to agents causing single-stranded versus double-stranded DNA breaks,"dna dna dna dna, which feature is found in DNA and in both interlesion quizters",CorrelationGECO,50,0.001,which feature is found in dna quizlet,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"where proteins are digested – in the gastrointestinal tract, in the intestines and in the intestines – are digest",CorrelationGECO,50,0.001,where are proteins digested,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"proteins of a variety of types, including a protein -ase and a -ase, ends in As",CorrelationGECO,50,0.001,what kind of protein ends in ase,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"physiological centre where a certain vascular structure (discus) is governed, a viscus or other phlochis",CorrelationGECO,50,0.001,physiological centre where a certain viscus or other structure is governed,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,agents that can denature microbial proteins. These agents are ranged from ionobacteria to bacteriology to bacterial,CorrelationGECO,50,0.001,agents that can denature microbial proteins,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"with nsaids, nsaids do decrease proteinuria, but no uric acid or nephrosomia",CorrelationGECO,50,0.001,do nsaids decrease proteinuria,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,Inflammation of interguamentary protuberance in plants is a vascular interponderance that helps the tendons of the arms,CorrelationGECO,50,0.001,what is integumentary protuberance in plants,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"a human body system, erythropoietin regulates what euheterodiuretic throm",CorrelationGECO,50,0.001,what human body system does erythropoietin regulate,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,the enzymes that break down sucrose; this enzyme breaks down a cis-aminoglycoside and a ATP,CorrelationGECO,50,0.001,what enzyme breaks down sucrose,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"a result of a high reactivation of cyclin A, a C reactive protein is elevated when it is present in the plasma",CorrelationGECO,50,0.001,what causes c reactive protein to be elevated,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
23,Saccharomyces cerevisiae proteins involved in ubiquitin system,"Depending on the lipid content and the cellular cytoplasm, proteins perform function in the cell membrane and/or enter the astrointestin",CorrelationGECO,50,0.001,what function do proteins perform in the cell membrane,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),Bio-medical PCR (Bio-Cerebral PCR) is a special biochemical and biochemical technique of infectious cardiomy,CorrelationGECO,50,0.001,what is biomedical PCR,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),Rpyc is a python based group at Caledonia Ryetse. Rpyc is,CorrelationGECO,50,0.001,what is rpyc,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),a PBR panel. This is a type of apselic-rubber presequence panel on a food,CorrelationGECO,50,0.001,what is a pbr panel,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),averaging a 2.4 GHz or 2.4 GHz rpm. Gware mouse receiver is the receiver for Humboldt wireless,CorrelationGECO,50,0.001,what ghz is receiver for gigaware mouse,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),pimularrrrrrr - stands for Combined Protection Area. This is a collection of the 2011 CPMS -,CorrelationGECO,50,0.001,what does pimr stand for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),"5 to 8 hours for a prancepse to work, it takes 30 to 40 days for PRP to work. It starts to work",CorrelationGECO,50,0.001,how long does it take for prp to work,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),gsp contributions are a good deal more than gsp contributions. gsps affect their RST contributions to the,CorrelationGECO,50,0.001,do rrsp contributions affect gst,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),a few days of methylation. Methylcholicrin on PCR is a degradation effect of PCR and it affect,CorrelationGECO,50,0.001,does methylation affect pcr,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),a lpG system. This is a unique system that is a fluid pressure system and is a lue gas system,CorrelationGECO,50,0.001,what is a lpg system,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
24,Mouse peptidoglycan recognition proteins (PGRP),hp chn mrp. Medicating biomedical and pharmacology (MHCP mrp.,CorrelationGECO,50,0.001,mchp rn,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
25,Cause of scleroderma,(scleroderma) is a scleroderma that occurs as a result of abiotic exposure. It causes,CorrelationGECO,50,0.001,what causes scleroderma,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
25,Cause of scleroderma,(scleroderma) is a scleroderma that occurs as a result of abiotic exposure. It causes,CorrelationGECO,50,0.001,what causes scleroderma,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
25,Cause of scleroderma,particles are caused by abrasions of a silica layer. Silica particles (silica oxide) can cause,CorrelationGECO,50,0.001,what causes silica particles,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
25,Cause of scleroderma,exposure to steroid hormones and steroid-lactose disease (Scleroderma) is a cause of the disease,CorrelationGECO,50,0.001,what causes scleroderma disease,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
25,Cause of scleroderma,atherosclerotic aortic artery disease. Athotoclerotic aortic vascular disease is the cause,CorrelationGECO,50,0.001,causes of atherosclerotic peripheral vascular disease,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
