query_id,cosine_similarity,jaccard_similarity,collection,epsilon,mechanism
1131069,0.27849323,0.019333206203915584,DL20,10,CorrelationGECO
1132532,0.37165934,0.09190539852304558,DL20,10,CorrelationGECO
1133579,0.3634687,0.012549019607843137,DL20,10,CorrelationGECO
1136043,0.16811316,0.27053113553113556,DL20,10,CorrelationGECO
1136047,0.325734,0.17949766573295983,DL20,10,CorrelationGECO
1136962,0.27598602,0.05177208684334069,DL20,10,CorrelationGECO
23849,0.3090561,0.038512138188608776,DL20,10,KernelDensityGECO
42255,0.34161383,0.07465560583207642,DL20,10,KernelDensityGECO
47210,0.48543882,0.13632335930323547,DL20,10,KernelDensityGECO
67316,0.2917476,0.05863933694967481,DL20,10,KernelDensityGECO
118440,0.28795713,0.041074016563147,DL20,10,KernelDensityGECO
121171,0.19064681,0.0,DL20,10,KernelDensityGECO
135802,0.19790724,0.07185897435897436,DL20,10,KernelDensityGECO
141630,0.46216923,0.1261817684231477,DL20,10,KernelDensityGECO
156498,0.37055367,0.05848577850112376,DL20,10,KernelDensityGECO
169208,0.35388595,0.06152355526497403,DL20,10,KernelDensityGECO
174463,0.36765406,0.04504596710479063,DL20,10,KernelDensityGECO
258062,0.45738626,0.08631579772884121,DL20,10,KernelDensityGECO
324585,0.3117859,0.05682561145947873,DL20,10,KernelDensityGECO
330975,0.42707053,0.09241437052649867,DL20,10,KernelDensityGECO
332593,0.37575814,0.08043506143876314,DL20,10,KernelDensityGECO
336901,0.3183667,0.08066913478678185,DL20,10,KernelDensityGECO
390360,0.26530257,0.06857142857142857,DL20,10,KernelDensityGECO
405163,0.3905465,0.08204269829421262,DL20,10,KernelDensityGECO
555530,0.4410159,0.06384180147338042,DL20,10,KernelDensityGECO
583468,0.318153,0.11207606119370825,DL20,10,KernelDensityGECO
640502,0.39253038,0.07881533641124434,DL20,10,KernelDensityGECO
673670,0.25574163,0.10653822055137845,DL20,10,KernelDensityGECO
701453,0.2410762,0.14353941380257168,DL20,10,KernelDensityGECO
730539,0.34635514,0.08701324389404884,DL20,10,KernelDensityGECO
768208,0.18184772,0.052959956709956714,DL20,10,KernelDensityGECO
877809,0.32898912,0.1293305728088337,DL20,10,KernelDensityGECO
911232,0.16978219,0.056797246842224355,DL20,10,KernelDensityGECO
914916,0.44601974,0.1541123028158632,DL20,10,KernelDensityGECO
938400,0.19138339,0.012283549783549782,DL20,10,KernelDensityGECO
940547,0.23574582,0.018372888743598124,DL20,10,KernelDensityGECO
997622,0.3257075,0.14420872814835664,DL20,10,KernelDensityGECO
1030303,0.1432975,0.05265442890442891,DL20,10,KernelDensityGECO
1037496,0.3519674,0.07077384603700393,DL20,10,KernelDensityGECO
1043135,0.18943217,0.07675559090032774,DL20,10,KernelDensityGECO
1051399,0.3078724,0.11535797922407828,DL20,10,KernelDensityGECO
1064670,0.21217903,0.009401709401709401,DL20,10,KernelDensityGECO
1071750,0.21243545,0.09192745660136965,DL20,10,KernelDensityGECO
1105792,0.17780721,0.0,DL20,10,KernelDensityGECO
1106979,0.19617066,0.01111111111111111,DL20,10,KernelDensityGECO
1108651,0.33340472,0.08260975114683554,DL20,10,KernelDensityGECO
1109707,0.33388716,0.03470365876477062,DL20,10,KernelDensityGECO
1110678,0.2060506,0.07964287131856791,DL20,10,KernelDensityGECO
1113256,0.33577752,0.1042770968730048,DL20,10,KernelDensityGECO
1115210,0.2336196,0.0789168126559431,DL20,10,KernelDensityGECO
1116380,0.26859885,0.0986604855412905,DL20,10,KernelDensityGECO
1121353,0.23646896,0.06583833728995019,DL20,10,KernelDensityGECO
1122767,0.3977062,0.011805555555555555,DL20,10,KernelDensityGECO
1127540,0.08869844,0.10888601594483946,DL20,10,KernelDensityGECO
1131069,0.2801182,0.0223109243697479,DL20,10,KernelDensityGECO
1132532,0.3342157,0.08912224170738102,DL20,10,KernelDensityGECO
1133579,0.3195518,0.028888888888888888,DL20,10,KernelDensityGECO
1136043,0.1980238,0.25270745594275007,DL20,10,KernelDensityGECO
1136047,0.39776424,0.17674782343260603,DL20,10,KernelDensityGECO
1136962,0.25447065,0.048237676976807406,DL20,10,KernelDensityGECO
23849,0.25553805,0.02097402597402597,DL20,15,CosineGECO
42255,0.41093865,0.09982794982794982,DL20,15,CosineGECO
47210,0.4242476,0.16550526513913238,DL20,15,CosineGECO
67316,0.30749312,0.06256107310825307,DL20,15,CosineGECO
118440,0.23793629,0.0,DL20,15,CosineGECO
121171,0.18304443,0.0,DL20,15,CosineGECO
135802,0.15019417,0.09324166030048384,DL20,15,CosineGECO
141630,0.41164303,0.0887012987012987,DL20,15,CosineGECO
156498,0.28817654,0.02913479350550289,DL20,15,CosineGECO
169208,0.376328,0.0708847481021394,DL20,15,CosineGECO
174463,0.3048362,0.058793290043290036,DL20,15,CosineGECO
258062,0.31353533,0.10763124069760226,DL20,15,CosineGECO
324585,0.30897075,0.08484443302319195,DL20,15,CosineGECO
330975,0.39508337,0.12241519007308481,DL20,15,CosineGECO
332593,0.33552012,0.08325870156675111,DL20,15,CosineGECO
336901,0.2677092,0.04728174603174603,DL20,15,CosineGECO
390360,0.3436486,0.08251373626373626,DL20,15,CosineGECO
405163,0.46576127,0.08598959505070691,DL20,15,CosineGECO
555530,0.4842214,0.09454867915545664,DL20,15,CosineGECO
583468,0.28324026,0.09434065934065934,DL20,15,CosineGECO
640502,0.3927794,0.07238697534349708,DL20,15,CosineGECO
673670,0.27233407,0.10038645564961354,DL20,15,CosineGECO
701453,0.0931381,0.1263228082995212,DL20,15,CosineGECO
730539,0.26394233,0.07839167252782812,DL20,15,CosineGECO
768208,0.21274564,0.0665613553113553,DL20,15,CosineGECO
877809,0.35902876,0.12742889420521,DL20,15,CosineGECO
911232,0.1788259,0.06121390720226364,DL20,15,CosineGECO
914916,0.44032153,0.10350533195734432,DL20,15,CosineGECO
938400,0.18509081,0.009545454545454546,DL20,15,CosineGECO
940547,0.25840217,0.028880972678926642,DL20,15,CosineGECO
997622,0.29122204,0.1285343556325519,DL20,15,CosineGECO
1030303,0.13374385,0.05828587047627295,DL20,15,CosineGECO
1037496,0.2584678,0.065406162464986,DL20,15,CosineGECO
1043135,0.24727325,0.06349403647458567,DL20,15,CosineGECO
1051399,0.25555664,0.08531623175586024,DL20,15,CosineGECO
1064670,0.22320275,0.005263157894736842,DL20,15,CosineGECO
1071750,0.23231384,0.08712504353883664,DL20,15,CosineGECO
1105792,0.15558012,0.0,DL20,15,CosineGECO
1106979,0.13121086,0.011666666666666667,DL20,15,CosineGECO
1108651,0.33152637,0.08090788798205678,DL20,15,CosineGECO
1109707,0.29971763,0.022578005115089513,DL20,15,CosineGECO
1110678,0.2933619,0.07419172932330827,DL20,15,CosineGECO
1113256,0.353161,0.11495246214427798,DL20,15,CosineGECO
1115210,0.16000749,0.08129563848604096,DL20,15,CosineGECO
1116380,0.3103109,0.06787581699346405,DL20,15,CosineGECO
1121353,0.29992446,0.08404861861149894,DL20,15,CosineGECO
1122767,0.3000778,0.011666666666666667,DL20,15,CosineGECO
1127540,0.2205195,0.09068292818292818,DL20,15,CosineGECO
1131069,0.17287828,0.028699813258636787,DL20,15,CosineGECO
1132532,0.36462945,0.0757021062013322,DL20,15,CosineGECO
1133579,0.2909978,0.009347826086956522,DL20,15,CosineGECO
1136043,0.24267952,0.2528083028083028,DL20,15,CosineGECO
1136047,0.34425828,0.22044225595376493,DL20,15,CosineGECO
1136962,0.25169933,0.05112309368191721,DL20,15,CosineGECO
23849,0.26392478,0.0247707336523126,DL20,15,CorrelationGECO
42255,0.36904335,0.09953164796346921,DL20,15,CorrelationGECO
47210,0.47896177,0.11560224089635854,DL20,15,CorrelationGECO
67316,0.35143307,0.060279458673421514,DL20,15,CorrelationGECO
118440,0.23252353,0.03888888888888889,DL20,15,CorrelationGECO
121171,0.22643623,0.0,DL20,15,CorrelationGECO
135802,0.19644251,0.1305952380952381,DL20,15,CorrelationGECO
141630,0.4400173,0.08493712383098573,DL20,15,CorrelationGECO
156498,0.29359263,0.020166539537248916,DL20,15,CorrelationGECO
169208,0.37992662,0.043772642390289454,DL20,15,CorrelationGECO
174463,0.414461,0.07223854647767691,DL20,15,CorrelationGECO
258062,0.32334477,0.07699430199430199,DL20,15,CorrelationGECO
324585,0.2991199,0.07016996146791543,DL20,15,CorrelationGECO
330975,0.45754665,0.09094667168580212,DL20,15,CorrelationGECO
332593,0.39494807,0.05359518642277263,DL20,15,CorrelationGECO
336901,0.32903853,0.07289588034944072,DL20,15,CorrelationGECO
390360,0.3102137,0.01,DL20,15,CorrelationGECO
405163,0.46271938,0.05976564070604318,DL20,15,CorrelationGECO
555530,0.5264424,0.07459082867596799,DL20,15,CorrelationGECO
583468,0.2195806,0.10278812974465149,DL20,15,CorrelationGECO
640502,0.393814,0.08156326993626764,DL20,15,CorrelationGECO
673670,0.23242228,0.11972099366062214,DL20,15,CorrelationGECO
701453,0.33259434,0.1635583714531083,DL20,15,CorrelationGECO
730539,0.29984754,0.08571774843513974,DL20,15,CorrelationGECO
768208,0.17909786,0.057149321266968325,DL20,15,CorrelationGECO
877809,0.3421196,0.08495919276801629,DL20,15,CorrelationGECO
911232,0.18098183,0.10190000237976249,DL20,15,CorrelationGECO
914916,0.42695817,0.12280231593312088,DL20,15,CorrelationGECO
938400,0.18039651,0.02416620215533259,DL20,15,CorrelationGECO
940547,0.23069315,0.0378719773742657,DL20,15,CorrelationGECO
997622,0.28182808,0.10563424419764438,DL20,15,CorrelationGECO
1030303,0.1840057,0.0716443278943279,DL20,15,CorrelationGECO
1037496,0.22968766,0.07186302861225462,DL20,15,CorrelationGECO
1043135,0.21953082,0.04375180375180375,DL20,15,CorrelationGECO
1051399,0.33728755,0.09774092092977542,DL20,15,CorrelationGECO
1064670,0.22739771,0.013933882731836694,DL20,15,CorrelationGECO
1071750,0.20261621,0.07414619438532483,DL20,15,CorrelationGECO
1105792,0.1329027,0.0,DL20,15,CorrelationGECO
1106979,0.3279889,0.03643373138729176,DL20,15,CorrelationGECO
1108651,0.3492045,0.08995512217251347,DL20,15,CorrelationGECO
1109707,0.31915858,0.05204936137134279,DL20,15,CorrelationGECO
1110678,0.29001197,0.09142278043593834,DL20,15,CorrelationGECO
1113256,0.3752301,0.12790077281866216,DL20,15,CorrelationGECO
1115210,0.15528424,0.07910509210431811,DL20,15,CorrelationGECO
1116380,0.28324854,0.12092498145129724,DL20,15,CorrelationGECO
1121353,0.32342154,0.10354285159007799,DL20,15,CorrelationGECO
1122767,0.3708887,0.020236419926822402,DL20,15,CorrelationGECO
1127540,0.12030341,0.08834988540870894,DL20,15,CorrelationGECO
1131069,0.17434698,0.03529080854309687,DL20,15,CorrelationGECO
1132532,0.36591503,0.08004501002953016,DL20,15,CorrelationGECO
1133579,0.29714847,0.0058823529411764705,DL20,15,CorrelationGECO
1136043,0.18246381,0.26026883204514784,DL20,15,CorrelationGECO
1136047,0.31498945,0.20117089573503627,DL20,15,CorrelationGECO
1136962,0.28834143,0.04067248672044069,DL20,15,CorrelationGECO
23849,0.26777095,0.013596491228070173,DL20,15,KernelDensityGECO
42255,0.41599393,0.08320849472165262,DL20,15,KernelDensityGECO
47210,0.4804779,0.1409260021024727,DL20,15,KernelDensityGECO
67316,0.37143916,0.07416955378642684,DL20,15,KernelDensityGECO
118440,0.31188107,0.0,DL20,15,KernelDensityGECO
121171,0.20939037,0.007692307692307693,DL20,15,KernelDensityGECO
135802,0.22517821,0.07966422466422467,DL20,15,KernelDensityGECO
141630,0.46756577,0.11492882117882117,DL20,15,KernelDensityGECO
156498,0.3333998,0.02340836940836941,DL20,15,KernelDensityGECO
169208,0.39325708,0.085301690636729,DL20,15,KernelDensityGECO
174463,0.35743895,0.06197802197802198,DL20,15,KernelDensityGECO
258062,0.54082793,0.11792112406838914,DL20,15,KernelDensityGECO
324585,0.29498756,0.05203522640593579,DL20,15,KernelDensityGECO
330975,0.46206173,0.13733494833340035,DL20,15,KernelDensityGECO
332593,0.4218188,0.09768768395770684,DL20,15,KernelDensityGECO
336901,0.302352,0.07232548282470883,DL20,15,KernelDensityGECO
390360,0.36231476,0.061783216783216785,DL20,15,KernelDensityGECO
405163,0.46158856,0.06938638545836688,DL20,15,KernelDensityGECO
555530,0.6238421,0.10120557074504441,DL20,15,KernelDensityGECO
583468,0.3056118,0.08450631669671918,DL20,15,KernelDensityGECO
640502,0.36812225,0.1104212715389186,DL20,15,KernelDensityGECO
673670,0.27850527,0.13377564386078317,DL20,15,KernelDensityGECO
701453,0.36462086,0.16915322809285657,DL20,15,KernelDensityGECO
730539,0.30748388,0.06600027737327509,DL20,15,KernelDensityGECO
768208,0.21084638,0.057751831501831496,DL20,15,KernelDensityGECO
877809,0.3172219,0.09623977186048124,DL20,15,KernelDensityGECO
911232,0.19912851,0.058793735959344805,DL20,15,KernelDensityGECO
914916,0.40497026,0.10315058479532165,DL20,15,KernelDensityGECO
938400,0.15339203,0.03154512154512155,DL20,15,KernelDensityGECO
940547,0.2253197,0.044334733893557424,DL20,15,KernelDensityGECO
997622,0.3687755,0.15019047619047618,DL20,15,KernelDensityGECO
1030303,0.15051934,0.07936868686868687,DL20,15,KernelDensityGECO
1037496,0.28249913,0.058207774337805294,DL20,15,KernelDensityGECO
1043135,0.26241308,0.07350282141842243,DL20,15,KernelDensityGECO
1051399,0.43984342,0.08721386800334167,DL20,15,KernelDensityGECO
1064670,0.16178378,0.017261904761904763,DL20,15,KernelDensityGECO
1071750,0.1343135,0.05660523284665161,DL20,15,KernelDensityGECO
1105792,0.20513983,0.0,DL20,15,KernelDensityGECO
1106979,0.21115413,0.01611111111111111,DL20,15,KernelDensityGECO
1108651,0.36802846,0.06045961625757022,DL20,15,KernelDensityGECO
1109707,0.3333182,0.07534992619889644,DL20,15,KernelDensityGECO
1110678,0.2470278,0.05295614035087719,DL20,15,KernelDensityGECO
1113256,0.3745551,0.09323179271708684,DL20,15,KernelDensityGECO
1115210,0.15782729,0.07440141128221624,DL20,15,KernelDensityGECO
1116380,0.28929603,0.11022291434056139,DL20,15,KernelDensityGECO
1121353,0.31535935,0.05581073572633675,DL20,15,KernelDensityGECO
1122767,0.2993823,0.01569096538136786,DL20,15,KernelDensityGECO
1127540,0.19402403,0.11021978021978023,DL20,15,KernelDensityGECO
1131069,0.25619915,0.027902046783625727,DL20,15,KernelDensityGECO
1132532,0.4226771,0.0705928193342381,DL20,15,KernelDensityGECO
1133579,0.39194557,0.030882352941176472,DL20,15,KernelDensityGECO
1136043,0.23681653,0.3362237762237762,DL20,15,KernelDensityGECO
1136047,0.40162212,0.264719298245614,DL20,15,KernelDensityGECO
1136962,0.25642517,0.049721798441438626,DL20,15,KernelDensityGECO
23849,0.32283407,0.04279492422445713,DL20,20,CosineGECO
42255,0.35350534,0.10031831472620947,DL20,20,CosineGECO
47210,0.45554858,0.09481377239891171,DL20,20,CosineGECO
67316,0.40984574,0.0910545723626219,DL20,20,CosineGECO
118440,0.1953995,0.005,DL20,20,CosineGECO
121171,0.17550503,0.008333333333333333,DL20,20,CosineGECO
135802,0.20225462,0.058632478632478634,DL20,20,CosineGECO
141630,0.4365388,0.07933124283124283,DL20,20,CosineGECO
156498,0.2954724,0.03220238095238095,DL20,20,CosineGECO
169208,0.4078664,0.07563442304821615,DL20,20,CosineGECO
174463,0.3040275,0.05102327624066755,DL20,20,CosineGECO
258062,0.36031017,0.12992460035938297,DL20,20,CosineGECO
324585,0.3511664,0.05790843214756258,DL20,20,CosineGECO
330975,0.47101346,0.12609919066440806,DL20,20,CosineGECO
332593,0.37812215,0.09295204752621633,DL20,20,CosineGECO
336901,0.29728183,0.08674639086403793,DL20,20,CosineGECO
390360,0.35211614,0.03409090909090909,DL20,20,CosineGECO
405163,0.45234704,0.07827286877209479,DL20,20,CosineGECO
555530,0.4868062,0.0784293298023275,DL20,20,CosineGECO
583468,0.29662615,0.10283553434869223,DL20,20,CosineGECO
640502,0.44506082,0.03579331779331779,DL20,20,CosineGECO
673670,0.21650136,0.08110054548135043,DL20,20,CosineGECO
701453,0.25831735,0.1286612364243943,DL20,20,CosineGECO
730539,0.2773832,0.07262790127492644,DL20,20,CosineGECO
768208,0.21029279,0.04326764308962451,DL20,20,CosineGECO
877809,0.33723184,0.11127953000395456,DL20,20,CosineGECO
911232,0.15319079,0.09466726149634695,DL20,20,CosineGECO
914916,0.46162874,0.08830292643373139,DL20,20,CosineGECO
938400,0.14314845,0.024789555410264792,DL20,20,CosineGECO
940547,0.2715052,0.020277777777777777,DL20,20,CosineGECO
997622,0.30872527,0.1091185845047401,DL20,20,CosineGECO
1030303,0.19533393,0.055614134317694686,DL20,20,CosineGECO
1037496,0.24330923,0.05946986621909223,DL20,20,CosineGECO
1043135,0.18721154,0.0457328984225269,DL20,20,CosineGECO
1051399,0.2893893,0.13768766750964895,DL20,20,CosineGECO
1064670,0.24009497,0.0,DL20,20,CosineGECO
1071750,0.20311904,0.056692513368983954,DL20,20,CosineGECO
1105792,0.1438992,0.0,DL20,20,CosineGECO
1106979,0.12779362,0.0,DL20,20,CosineGECO
1108651,0.3324866,0.06701308827624616,DL20,20,CosineGECO
1109707,0.32107902,0.02002765064836003,DL20,20,CosineGECO
1110678,0.28606507,0.06960356422043729,DL20,20,CosineGECO
1113256,0.35723794,0.10200926524455936,DL20,20,CosineGECO
1115210,0.1939402,0.06661398242280595,DL20,20,CosineGECO
1116380,0.27026963,0.0736109882549511,DL20,20,CosineGECO
1121353,0.197853,0.07733822949357753,DL20,20,CosineGECO
1122767,0.34788966,0.027302631578947367,DL20,20,CosineGECO
1127540,0.18068878,0.11219187675070028,DL20,20,CosineGECO
1131069,0.212713,0.03581079724033015,DL20,20,CosineGECO
1132532,0.36089212,0.08318799449604404,DL20,20,CosineGECO
1133579,0.33678383,0.019835164835164835,DL20,20,CosineGECO
1136043,0.25092453,0.23789044289044287,DL20,20,CosineGECO
1136047,0.30164683,0.17968279284068758,DL20,20,CosineGECO
1136962,0.2810422,0.07139099435244783,DL20,20,CosineGECO
23849,0.29331353,0.03352304558186911,DL20,20,CorrelationGECO
42255,0.33054024,0.10147907647907647,DL20,20,CorrelationGECO
47210,0.4304859,0.0936109882549511,DL20,20,CorrelationGECO
67316,0.33733556,0.048058698439503396,DL20,20,CorrelationGECO
118440,0.21141152,0.007142857142857143,DL20,20,CorrelationGECO
121171,0.14260031,0.0,DL20,20,CorrelationGECO
135802,0.19937244,0.08702574171614419,DL20,20,CorrelationGECO
141630,0.44956645,0.09617256785141264,DL20,20,CorrelationGECO
156498,0.3814027,0.04873796810867749,DL20,20,CorrelationGECO
169208,0.43629813,0.0582497457411645,DL20,20,CorrelationGECO
174463,0.25692162,0.009307359307359308,DL20,20,CorrelationGECO
258062,0.37471294,0.08065552654192205,DL20,20,CorrelationGECO
324585,0.28243917,0.07473169832196201,DL20,20,CorrelationGECO
330975,0.38746253,0.10716690532172264,DL20,20,CorrelationGECO
332593,0.39500958,0.07920371331355312,DL20,20,CorrelationGECO
336901,0.4243818,0.07163015476095971,DL20,20,CorrelationGECO
390360,0.32038206,0.030219780219780223,DL20,20,CorrelationGECO
405163,0.40557685,0.07094251336898397,DL20,20,CorrelationGECO
555530,0.48602742,0.08644892534366219,DL20,20,CorrelationGECO
583468,0.2834735,0.12918505900704041,DL20,20,CorrelationGECO
640502,0.3448097,0.06867437086477333,DL20,20,CorrelationGECO
673670,0.2922232,0.07903582485625829,DL20,20,CorrelationGECO
701453,0.33682758,0.16489820808706257,DL20,20,CorrelationGECO
730539,0.2993333,0.05792594230674726,DL20,20,CorrelationGECO
768208,0.1990003,0.055663590795169735,DL20,20,CorrelationGECO
877809,0.3668818,0.10171719891063005,DL20,20,CorrelationGECO
911232,0.14010417,0.06104578292078292,DL20,20,CorrelationGECO
914916,0.47283205,0.09093235539829966,DL20,20,CorrelationGECO
938400,0.18642063,0.018975279106858055,DL20,20,CorrelationGECO
940547,0.26773825,0.02436383061383061,DL20,20,CorrelationGECO
997622,0.30295867,0.1866172424067161,DL20,20,CorrelationGECO
1030303,0.20488909,0.06300157144197391,DL20,20,CorrelationGECO
1037496,0.31457108,0.08259310134310134,DL20,20,CorrelationGECO
1043135,0.24674702,0.06687875420073562,DL20,20,CorrelationGECO
1051399,0.28555393,0.10203302373581011,DL20,20,CorrelationGECO
1064670,0.21686897,0.0038461538461538464,DL20,20,CorrelationGECO
1071750,0.13124177,0.06616799464625552,DL20,20,CorrelationGECO
1105792,0.12352707,0.0,DL20,20,CorrelationGECO
1106979,0.16960758,0.004,DL20,20,CorrelationGECO
1108651,0.36610097,0.09266736886302103,DL20,20,CorrelationGECO
1109707,0.34534767,0.01781343455256499,DL20,20,CorrelationGECO
1110678,0.24623363,0.0844076490245221,DL20,20,CorrelationGECO
1113256,0.32161182,0.09400134063749624,DL20,20,CorrelationGECO
1115210,0.1516229,0.06688846671044814,DL20,20,CorrelationGECO
1116380,0.26153588,0.10687986420184563,DL20,20,CorrelationGECO
1121353,0.290086,0.10708069104808235,DL20,20,CorrelationGECO
1122767,0.30627072,0.02007177033492823,DL20,20,CorrelationGECO
1127540,0.20148118,0.09486624486624487,DL20,20,CorrelationGECO
1131069,0.25747216,0.02977124183006536,DL20,20,CorrelationGECO
1132532,0.40014204,0.13360709465972626,DL20,20,CorrelationGECO
1133579,0.23130326,0.022005772005772008,DL20,20,CorrelationGECO
1136043,0.19486941,0.2646298146298146,DL20,20,CorrelationGECO
1136047,0.29016402,0.20456734580237068,DL20,20,CorrelationGECO
1136962,0.2652072,0.05792152000922616,DL20,20,CorrelationGECO
23849,0.32491463,0.028284950343773874,DL20,20,KernelDensityGECO
42255,0.40804815,0.15266450439825052,DL20,20,KernelDensityGECO
47210,0.57025516,0.1464202172096909,DL20,20,KernelDensityGECO
67316,0.36058778,0.0952046783625731,DL20,20,KernelDensityGECO
118440,0.3547501,0.013333333333333332,DL20,20,KernelDensityGECO
121171,0.33922535,0.02142857142857143,DL20,20,KernelDensityGECO
135802,0.29838136,0.11782291238173592,DL20,20,KernelDensityGECO
141630,0.5357243,0.19747234247234247,DL20,20,KernelDensityGECO
156498,0.4300105,0.07540616246498599,DL20,20,KernelDensityGECO
169208,0.37592936,0.06149756074678675,DL20,20,KernelDensityGECO
174463,0.34342647,0.06964285714285715,DL20,20,KernelDensityGECO
258062,0.48872513,0.07384114416873037,DL20,20,KernelDensityGECO
324585,0.33328852,0.07119584119584119,DL20,20,KernelDensityGECO
330975,0.4484187,0.1314495938843765,DL20,20,KernelDensityGECO
332593,0.3391826,0.08108432905094635,DL20,20,KernelDensityGECO
336901,0.35489526,0.06004785247432306,DL20,20,KernelDensityGECO
390360,0.45486513,0.1367857142857143,DL20,20,KernelDensityGECO
405163,0.43145123,0.07543388757785043,DL20,20,KernelDensityGECO
555530,0.5863173,0.10476924820965068,DL20,20,KernelDensityGECO
583468,0.2735253,0.11438375350140055,DL20,20,KernelDensityGECO
640502,0.5332625,0.18860093080294318,DL20,20,KernelDensityGECO
673670,0.19854137,0.11198355707946502,DL20,20,KernelDensityGECO
701453,0.44608164,0.15942478273360625,DL20,20,KernelDensityGECO
730539,0.28725773,0.09378798659051721,DL20,20,KernelDensityGECO
768208,0.15887919,0.07328064908947261,DL20,20,KernelDensityGECO
877809,0.3871731,0.08461697730660579,DL20,20,KernelDensityGECO
911232,0.14575794,0.07184314816771933,DL20,20,KernelDensityGECO
914916,0.3833806,0.167250110570544,DL20,20,KernelDensityGECO
938400,0.19433506,0.015604575163398693,DL20,20,KernelDensityGECO
940547,0.33326846,0.07276093187857893,DL20,20,KernelDensityGECO
997622,0.33679494,0.14183223209538998,DL20,20,KernelDensityGECO
1030303,0.21898639,0.04287970801128696,DL20,20,KernelDensityGECO
1037496,0.29118603,0.06312353281393529,DL20,20,KernelDensityGECO
1043135,0.28548777,0.056737967914438504,DL20,20,KernelDensityGECO
1051399,0.30985236,0.12637697184136812,DL20,20,KernelDensityGECO
1064670,0.2241256,0.021310160427807485,DL20,20,KernelDensityGECO
1071750,0.22719288,0.08920330546646335,DL20,20,KernelDensityGECO
1105792,0.1804497,0.0,DL20,20,KernelDensityGECO
1106979,0.2937889,0.06043065551579483,DL20,20,KernelDensityGECO
1108651,0.38229555,0.08995231016970147,DL20,20,KernelDensityGECO
1109707,0.33207762,0.04474701023614067,DL20,20,KernelDensityGECO
1110678,0.33766204,0.07531623175586025,DL20,20,KernelDensityGECO
1113256,0.35555023,0.134269327164064,DL20,20,KernelDensityGECO
1115210,0.2042549,0.07724200206398349,DL20,20,KernelDensityGECO
1116380,0.33517376,0.12701140964298857,DL20,20,KernelDensityGECO
1121353,0.28645736,0.09330025236488085,DL20,20,KernelDensityGECO
1122767,0.3628978,0.03933473389355742,DL20,20,KernelDensityGECO
1127540,0.14174773,0.09093526356684252,DL20,20,KernelDensityGECO
1131069,0.24839196,0.028574660633484163,DL20,20,KernelDensityGECO
1132532,0.3966168,0.07982314855766867,DL20,20,KernelDensityGECO
1133579,0.4498437,0.06498250717290965,DL20,20,KernelDensityGECO
1136043,0.20432465,0.22339466089466092,DL20,20,KernelDensityGECO
1136047,0.47687322,0.3435674920195044,DL20,20,KernelDensityGECO
1136962,0.2714821,0.07398410767975985,DL20,20,KernelDensityGECO
23849,0.30683225,0.03987789987789987,DL20,50,CosineGECO
42255,0.4704035,0.17010044292316467,DL20,50,CosineGECO
47210,0.46521884,0.13236215538847118,DL20,50,CosineGECO
67316,0.34442168,0.041835009955719336,DL20,50,CosineGECO
118440,0.27574962,0.019835164835164835,DL20,50,CosineGECO
121171,0.26951462,0.007142857142857143,DL20,50,CosineGECO
135802,0.2126267,0.08220267864230713,DL20,50,CosineGECO
141630,0.5295783,0.1273208479973186,DL20,50,CosineGECO
156498,0.4495476,0.08358187134502923,DL20,50,CosineGECO
169208,0.4240356,0.06912032085561497,DL20,50,CosineGECO
174463,0.353659,0.05613089095287238,DL20,50,CosineGECO
258062,0.57267606,0.13390300025425883,DL20,50,CosineGECO
324585,0.30998033,0.11605882352941177,DL20,50,CosineGECO
330975,0.46013933,0.1548959095700431,DL20,50,CosineGECO
332593,0.4051834,0.08271588061061745,DL20,50,CosineGECO
336901,0.322545,0.08197122708732615,DL20,50,CosineGECO
390360,0.3854581,0.07678571428571429,DL20,50,CosineGECO
405163,0.42234507,0.071312410929284,DL20,50,CosineGECO
555530,0.5879487,0.10467453363704542,DL20,50,CosineGECO
583468,0.27485567,0.10678394704710495,DL20,50,CosineGECO
640502,0.5289241,0.15983854235233963,DL20,50,CosineGECO
673670,0.20478623,0.0911204481792717,DL20,50,CosineGECO
701453,0.31946263,0.15911279896574013,DL20,50,CosineGECO
730539,0.3369677,0.0800891928437695,DL20,50,CosineGECO
768208,0.25029168,0.0739111705288176,DL20,50,CosineGECO
877809,0.3323601,0.11335143786382176,DL20,50,CosineGECO
911232,0.13488431,0.08499214514731757,DL20,50,CosineGECO
914916,0.3584598,0.07821422428620571,DL20,50,CosineGECO
938400,0.3370229,0.02776491624317711,DL20,50,CosineGECO
940547,0.24096572,0.02606078132393922,DL20,50,CosineGECO
997622,0.3130378,0.11951324389404885,DL20,50,CosineGECO
1030303,0.14587581,0.06209789178829426,DL20,50,CosineGECO
1037496,0.26305953,0.07598390773313374,DL20,50,CosineGECO
1043135,0.29026842,0.08235171261487051,DL20,50,CosineGECO
1051399,0.33876356,0.11375355054302423,DL20,50,CosineGECO
1064670,0.36099643,0.015000000000000003,DL20,50,CosineGECO
1071750,0.15226175,0.08930838954597199,DL20,50,CosineGECO
1105792,0.1738998,0.0,DL20,50,CosineGECO
1106979,0.10387528,0.0125,DL20,50,CosineGECO
1108651,0.41874987,0.0963876896050809,DL20,50,CosineGECO
1109707,0.34327936,0.033873015873015874,DL20,50,CosineGECO
